id_student,score_kuesioner,studied_credits,date_registration,final_result,label
610220,75.0,120,-37.0,Pass,1
610228,26.0,90,-51.0,Withdrawn,0
610234,98.0,60,-35.0,Pass,1
610244,74.0,60,-22.0,Pass,1
610257,88.0,70,-21.0,Pass,1
610258,85.5,120,-29.0,Pass,1
610260,87.5,60,-28.0,Pass,1
610266,78.0,90,-27.0,Pass,1
610272,92.5,60,-43.0,Pass,1
610273,72.5,60,-149.0,Pass,1
610275,94.0,60,-65.0,Pass,1
610278,87.5,120,-22.0,Distinction,1
610279,84.0,60,-142.0,Pass,1
610285,99.5,60,-22.0,Withdrawn,0
610287,70.0,60,-61.0,Withdrawn,0
610292,90.0,60,-29.0,Withdrawn,0
610302,90.0,90,-21.0,Distinction,1
610312,88.0,90,-30.0,Pass,1
610324,83.5,60,-30.0,Pass,1
610326,67.0,60,-123.0,Pass,1
610336,65.0,60,-17.0,Fail,0
610340,80.0,60,-86.0,Fail,0
610347,97.5,30,-25.0,Pass,1
610362,80.5,60,-30.0,Pass,1
610373,100.0,60,-88.0,Distinction,1
610380,72.5,30,-24.0,Fail,0
610385,100.0,60,-162.0,Pass,1
610391,80.0,60,-93.0,Fail,0
610398,92.0,60,-22.0,Pass,1
610400,76.0,60,-30.0,Fail,0
610402,39.0,60,-36.0,Withdrawn,0
610405,100.0,60,-121.0,Pass,1
610416,69.5,60,-22.0,Pass,1
610423,86.5,60,-29.0,Fail,0
610428,83.5,60,-30.0,Pass,1
610453,86.0,60,-30.0,Pass,1
610455,91.0,120,-29.0,Withdrawn,0
610469,74.0,60,-31.0,Withdrawn,0
610470,100.0,60,-58.0,Pass,1
610494,1.0,60,-30.0,Withdrawn,0
610503,89.0,60,-29.0,Pass,1
610515,51.0,60,-1.0,Pass,1
610517,48.0,60,-29.0,Fail,0
610530,65.0,30,-36.0,Fail,0
610537,49.0,120,-81.0,Fail,0
610545,100.0,60,-38.0,Pass,1
610549,72.5,60,-9.0,Withdrawn,0
610553,82.5,60,-30.0,Pass,1
610557,72.5,30,-25.0,Fail,0
610569,87.5,30,-36.0,Pass,1
610573,45.0,30,-25.0,Fail,0
610575,78.5,60,-103.0,Pass,1
610577,54.0,90,-22.0,Fail,0
610595,85.0,90,-29.0,Pass,1
610597,91.0,30,-35.0,Pass,1
610603,59.0,60,-35.0,Pass,1
610622,75.0,210,-142.0,Withdrawn,0
610637,77.5,60,-29.0,Pass,1
610643,92.5,60,-150.0,Pass,1
610650,95.0,90,-66.0,Pass,1
610672,89.0,60,-122.0,Pass,1
610681,67.0,30,-18.0,Fail,0
610684,46.0,60,-34.0,Withdrawn,0
610687,81.5,120,-12.0,Pass,1
610700,77.5,120,-29.0,Fail,0
610701,45.0,120,-31.0,Fail,0
610725,90.0,60,-29.0,Pass,1
610731,83.0,60,-29.0,Fail,0
610738,0.0,30,-23.0,Fail,0
610739,95.0,30,-36.0,Pass,1
610745,81.5,60,-29.0,Pass,1
610746,89.0,60,-14.0,Pass,1
610749,95.0,30,-36.0,Pass,1
610750,89.0,60,-29.0,Distinction,1
610759,90.0,120,-36.0,Pass,1
610763,92.0,60,-29.0,Pass,1
610771,71.5,120,-51.0,Pass,1
610775,85.5,120,-51.0,Pass,1
610776,40.0,60,-29.0,Fail,0
610778,73.0,120,-100.0,Withdrawn,0
610780,86.0,120,-28.0,Fail,0
610802,77.0,120,-29.0,Withdrawn,0
610804,89.0,60,-29.0,Fail,0
610814,80.0,60,-28.0,Fail,0
610828,50.0,90,-99.0,Fail,0
610830,80.0,60,-24.0,Withdrawn,0
610831,80.0,120,-29.0,Withdrawn,0
610855,86.0,150,-29.0,Pass,1
610870,61.0,90,-31.0,Pass,1
610873,88.0,60,-24.0,Pass,1
610881,93.5,60,-57.0,Distinction,1
610888,72.0,30,-27.0,Fail,0
610904,74.0,60,-58.0,Pass,1
610906,90.0,60,-29.0,Pass,1
610917,76.0,30,-11.0,Fail,0
610927,97.0,30,-100.0,Withdrawn,0
610931,95.0,60,-135.0,Distinction,1
610932,94.0,60,-25.0,Fail,0
610933,80.5,60,-15.0,Pass,1
610967,80.0,30,-93.0,Fail,0
610979,60.0,30,-22.0,Fail,0
610992,94.5,210,-1.0,Pass,1
611004,67.0,60,-29.0,Fail,0
611012,85.0,60,-29.0,Pass,1
611013,55.0,60,-23.0,Pass,1
611017,93.5,60,-29.0,Pass,1
611023,89.0,60,-29.0,Pass,1
611024,97.0,30,-22.0,Pass,1
611033,95.0,30,-67.0,Withdrawn,0
611039,87.0,60,-24.0,Pass,1
611048,60.0,60,-29.0,Fail,0
611049,84.0,60,-15.0,Distinction,1
611051,11.0,60,-29.0,Fail,0
611058,55.0,30,-21.0,Fail,0
611060,83.5,60,-29.0,Pass,1
611062,57.5,60,-17.0,Fail,0
611126,74.0,120,-28.0,Fail,0
611159,80.0,60,-30.0,Pass,1
611162,90.0,120,-35.0,Pass,1
611173,56.0,60,-87.0,Pass,1
611176,100.0,60,-17.0,Distinction,1
611177,89.5,30,-21.0,Pass,1
611182,88.5,60,-27.0,Fail,0
611185,87.5,120,-16.0,Pass,1
611195,84.0,30,-60.0,Pass,1
611202,91.0,30,-28.0,Distinction,1
611206,71.0,30,-29.0,Fail,0
611215,85.0,30,-36.0,Distinction,1
611218,81.5,30,-29.0,Distinction,1
611226,87.5,60,-15.0,Distinction,1
611228,85.0,60,-28.0,Pass,1
611233,78.5,60,-66.0,Withdrawn,0
611235,90.0,60,-79.0,Withdrawn,0
611241,100.0,60,-30.0,Pass,1
611244,71.0,60,-35.0,Fail,0
611245,66.0,240,-25.0,Withdrawn,0
611255,91.0,60,-32.0,Pass,1
611259,59.0,60,-22.0,Pass,1
611260,57.5,30,-47.0,Pass,1
611268,94.0,120,-28.0,Fail,0
611271,82.0,60,-23.0,Fail,0
611275,1.0,60,-86.0,Withdrawn,0
611284,92.0,90,-35.0,Distinction,1
611309,80.0,90,-28.0,Fail,0
611315,91.0,60,-28.0,Distinction,1
611329,1.0,60,-37.0,Pass,1
611344,77.0,60,-28.0,Pass,1
611348,80.0,90,-29.0,Pass,1
611350,78.0,120,-60.0,Pass,1
611377,88.0,60,-102.0,Pass,1
611383,84.5,120,-16.0,Distinction,1
611396,78.0,90,-16.0,Pass,1
611402,61.5,60,-12.0,Pass,1
611405,94.0,30,-108.0,Distinction,1
611407,97.0,30,-24.0,Pass,1
611408,91.0,120,-35.0,Pass,1
611417,98.0,60,-29.0,Pass,1
611418,74.0,60,-25.0,Fail,0
611427,94.0,60,-110.0,Fail,0
611464,79.0,240,-23.0,Pass,1
611475,87.5,60,-138.0,Pass,1
611478,85.0,60,-34.0,Distinction,1
611489,92.0,30,-8.0,Distinction,1
611496,91.0,30,-67.0,Distinction,1
611502,96.0,60,-22.0,Distinction,1
611517,75.5,60,-132.0,Fail,0
611520,47.0,60,-147.0,Withdrawn,0
611531,92.5,60,-21.0,Pass,1
611534,65.0,60,-61.0,Fail,0
611542,82.5,60,-42.0,Pass,1
611561,92.0,30,-28.0,Fail,0
611564,92.0,30,-28.0,Pass,1
611580,84.5,60,-24.0,Distinction,1
611586,72.0,120,-154.0,Withdrawn,0
611588,55.0,120,-91.0,Withdrawn,0
611593,97.0,60,-115.0,Distinction,1
611595,86.0,60,-102.0,Pass,1
611603,90.5,60,-22.0,Pass,1
611612,62.5,60,-28.0,Pass,1
611629,84.0,30,-8.0,Fail,0
611635,80.0,60,-22.0,Pass,1
611639,54.0,30,-28.0,Fail,0
611688,85.0,60,-22.0,Pass,1
611690,85.5,60,-4.0,Pass,1
611714,42.0,90,-146.0,Fail,0
611735,56.0,90,-144.0,Withdrawn,0
611763,85.0,60,-133.0,Pass,1
611790,75.0,60,-143.0,Pass,1
611798,86.0,60,-29.0,Fail,0
611800,70.0,60,-73.0,Pass,1
611813,97.0,60,-18.0,Distinction,1
611821,1.0,60,-120.0,Pass,1
611845,60.0,60,-140.0,Fail,0
611865,60.0,90,-141.0,Withdrawn,0
611879,85.0,60,-36.0,Pass,1
611905,0.0,60,-46.0,Withdrawn,0
611910,80.0,60,-110.0,Fail,0
611961,92.0,60,-23.0,Pass,1
611962,81.5,30,-122.0,Pass,1
611967,90.0,30,-23.0,Pass,1
611971,99.0,60,-30.0,Withdrawn,0
611974,88.0,60,-82.0,Withdrawn,0
611982,75.0,120,-44.0,Pass,1
611983,71.0,60,-103.0,Fail,0
611999,79.0,30,-24.0,Fail,0
612000,83.0,60,-46.0,Distinction,1
612002,90.0,30,-72.0,Pass,1
612023,47.0,60,-45.0,Fail,0
612026,87.0,60,-16.0,Withdrawn,0
612039,62.5,30,-109.0,Distinction,1
612048,64.0,30,-5.0,Pass,1
612082,85.5,60,-29.0,Distinction,1
612089,50.0,30,-41.0,Fail,0
612119,86.0,60,-100.0,Pass,1
612120,75.5,60,-150.0,Fail,0
612127,73.0,30,-17.0,Withdrawn,0
612135,100.0,60,-100.0,Distinction,1
612136,83.0,75,-131.0,Pass,1
612177,67.5,60,-14.0,Pass,1
612179,62.5,60,-14.0,Pass,1
612183,94.0,60,-7.0,Pass,1
612187,74.5,60,-14.0,Pass,1
612191,87.0,30,-24.0,Fail,0
612199,90.0,30,-24.0,Withdrawn,0
612210,86.0,60,-24.0,Pass,1
612212,69.0,120,-150.0,Fail,0
612217,90.5,180,-15.0,Pass,1
612230,100.0,120,-134.0,Pass,1
612235,92.5,30,-37.0,Pass,1
612247,100.0,60,-95.0,Pass,1
612248,86.5,90,-109.0,Pass,1
612252,85.0,60,-24.0,Pass,1
612255,78.5,60,-24.0,Pass,1
612283,36.0,30,-65.0,Withdrawn,0
612287,20.0,60,-121.0,Withdrawn,0
612319,82.5,30,-17.0,Pass,1
612326,77.0,60,-73.0,Distinction,1
612327,77.0,30,-147.0,Pass,1
612337,1.0,120,-17.0,Withdrawn,0
612355,93.5,60,-24.0,Pass,1
612361,89.5,60,-24.0,Pass,1
612363,0.0,30,-78.0,Fail,0
612370,76.5,60,-129.0,Fail,0
612381,84.0,60,-110.0,Withdrawn,0
612397,61.0,60,-143.0,Withdrawn,0
612429,82.5,30,-37.0,Pass,1
612439,84.5,60,-49.0,Fail,0
612443,71.0,120,-64.0,Withdrawn,0
612449,59.0,60,-52.0,Withdrawn,0
612473,100.0,60,-30.0,Withdrawn,0
612484,95.0,60,-4.0,Pass,1
612488,83.0,60,-8.0,Distinction,1
612517,72.0,60,-16.0,Pass,1
612528,82.5,120,-50.0,Pass,1
612530,94.0,120,-50.0,Distinction,1
612535,90.5,120,-50.0,Distinction,1
612538,92.0,120,-50.0,Distinction,1
612539,80.5,120,-50.0,Pass,1
612540,91.0,120,-50.0,Distinction,1
612542,84.5,120,-50.0,Pass,1
612543,87.0,120,-50.0,Pass,1
612545,84.5,120,-50.0,Distinction,1
612547,90.0,120,-50.0,Distinction,1
612549,90.0,120,-50.0,Pass,1
612563,39.0,60,-137.0,Fail,0
612565,85.0,30,-116.0,Pass,1
612566,100.0,60,-162.0,Pass,1
612568,89.0,60,-17.0,Withdrawn,0
612598,98.0,60,-93.0,Fail,0
612600,90.0,60,-147.0,Fail,0
612607,89.0,60,-89.0,Fail,0
612621,85.0,30,-99.0,Pass,1
612625,54.0,60,-141.0,Fail,0
612638,70.5,60,-141.0,Withdrawn,0
612644,83.0,60,-74.0,Pass,1
612656,90.5,120,-22.0,Distinction,1
612658,93.5,120,-22.0,Distinction,1
612661,89.5,120,-22.0,Distinction,1
612669,51.0,60,-92.0,Withdrawn,0
612673,73.5,60,-100.0,Fail,0
612684,81.0,120,-22.0,Pass,1
612690,85.5,30,-47.0,Pass,1
612717,45.0,180,-50.0,Pass,1
612721,91.5,60,-100.0,Distinction,1
612740,86.5,60,-141.0,Fail,0
612750,100.0,60,-11.0,Pass,1
612756,85.5,60,-135.0,Pass,1
612757,94.5,120,-22.0,Pass,1
612797,80.0,30,-78.0,Pass,1
612798,92.0,90,-64.0,Pass,1
612814,94.0,60,-57.0,Distinction,1
612822,57.0,90,-141.0,Withdrawn,0
612841,90.0,60,-35.0,Pass,1
612842,82.5,60,-155.0,Pass,1
612860,80.5,120,-136.0,Pass,1
612862,85.0,60,-114.0,Distinction,1
612870,50.0,30,-93.0,Pass,1
612880,59.5,60,-75.0,Withdrawn,0
612882,85.0,60,-17.0,Fail,0
612891,79.5,60,-2.0,Pass,1
612903,92.5,30,-108.0,Pass,1
612919,90.0,75,-130.0,Pass,1
612929,76.5,30,-92.0,Fail,0
612935,46.0,60,-25.0,Withdrawn,0
612982,71.0,60,-80.0,Fail,0
612986,85.0,30,-25.0,Pass,1
613013,90.0,60,-139.0,Fail,0
613015,83.0,30,-113.0,Distinction,1
613027,84.5,30,-2.0,Pass,1
613038,78.0,60,-30.0,Pass,1
613039,72.5,30,-100.0,Fail,0
613047,59.5,60,-88.0,Fail,0
613059,85.0,30,-1.0,Pass,1
613063,57.0,90,-124.0,Withdrawn,0
613091,85.0,30,-130.0,Fail,0
613093,86.5,60,-147.0,Pass,1
613102,100.0,60,-31.0,Pass,1
613105,9.0,60,-27.0,Fail,0
613107,88.0,60,-140.0,Pass,1
613122,60.0,60,-135.0,Fail,0
613131,89.5,30,-92.0,Pass,1
613133,99.0,60,-17.0,Distinction,1
613135,1.0,60,-136.0,Fail,0
613152,88.0,60,-24.0,Fail,0
613158,77.0,60,-1.0,Pass,1
613160,78.0,60,-2.0,Distinction,1
613161,38.0,60,-144.0,Withdrawn,0
613162,71.0,120,2.0,Withdrawn,0
613164,89.0,60,-8.0,Distinction,1
613165,92.0,120,-21.0,Pass,1
613170,89.0,60,-138.0,Pass,1
613171,85.5,60,-21.0,Pass,1
613173,80.5,60,-21.0,Pass,1
613175,92.5,60,-7.0,Fail,0
613177,89.0,60,-7.0,Pass,1
613191,69.0,60,-7.0,Withdrawn,0
613196,85.0,60,-7.0,Pass,1
613199,86.0,120,5.0,Withdrawn,0
613200,81.5,60,2.0,Pass,1
613203,93.5,60,-7.0,Distinction,1
613205,87.5,60,-67.0,Fail,0
613208,85.0,60,-7.0,Pass,1
613213,98.0,60,-40.0,Distinction,1
613226,60.0,60,-139.0,Withdrawn,0
613235,83.5,30,-81.0,Pass,1
613237,89.5,30,-38.0,Pass,1
613255,80.0,60,-24.0,Pass,1
613293,92.5,60,-7.0,Pass,1
613298,62.0,60,2.0,Withdrawn,0
613299,96.0,60,-144.0,Fail,0
613300,88.5,30,-109.0,Distinction,1
613310,100.0,60,-96.0,Fail,0
613313,97.0,60,-107.0,Distinction,1
613330,86.0,60,-79.0,Pass,1
613355,85.5,60,-113.0,Pass,1
613370,87.0,60,-38.0,Distinction,1
613416,88.0,60,-20.0,Pass,1
613418,87.0,60,-20.0,Pass,1
613426,87.0,60,-129.0,Pass,1
613441,20.0,120,-137.0,Withdrawn,0
613447,85.5,120,-137.0,Fail,0
613459,94.0,60,-89.0,Fail,0
613461,79.0,90,-51.0,Fail,0
613464,85.0,60,-75.0,Pass,1
613466,87.0,60,-100.0,Distinction,1
613501,84.0,60,-134.0,Pass,1
613574,73.0,60,-16.0,Fail,0
613593,77.5,60,-34.0,Fail,0
613611,50.0,30,-95.0,Fail,0
613616,77.5,30,-75.0,Fail,0
613630,78.5,60,-89.0,Pass,1
613634,83.0,60,-67.0,Pass,1
613639,85.0,30,-92.0,Fail,0
613644,73.5,60,-41.0,Withdrawn,0
613646,87.0,30,-1.0,Distinction,1
613667,87.0,60,-155.0,Pass,1
613675,65.0,30,-10.0,Fail,0
613676,79.5,60,-65.0,Withdrawn,0
613677,69.5,90,-99.0,Fail,0
613683,82.5,30,-65.0,Pass,1
613691,67.5,30,-82.0,Pass,1
613703,77.5,75,-47.0,Fail,0
613717,68.0,90,-137.0,Withdrawn,0
613718,79.0,120,-52.0,Pass,1
613720,96.5,90,-60.0,Distinction,1
613722,81.0,60,-143.0,Pass,1
613728,87.5,30,-4.0,Fail,0
613735,91.5,120,-18.0,Distinction,1
613738,92.5,120,-18.0,Pass,1
613743,93.0,120,-52.0,Pass,1
613790,87.0,30,-135.0,Withdrawn,0
613791,83.5,60,-22.0,Withdrawn,0
613806,100.0,30,-24.0,Distinction,1
613832,79.5,120,-142.0,Fail,0
613834,67.0,60,-124.0,Pass,1
613842,69.0,60,-107.0,Withdrawn,0
613856,90.0,60,-133.0,Pass,1
613865,82.5,60,-134.0,Pass,1
613874,82.5,60,-32.0,Pass,1
613876,26.0,60,-22.0,Fail,0
613881,78.5,60,-110.0,Pass,1
613899,93.5,120,-144.0,Distinction,1
613900,81.0,60,-129.0,Pass,1
613909,100.0,60,-43.0,Pass,1
613910,70.0,70,-85.0,Fail,0
613928,82.0,60,-136.0,Fail,0
613932,64.0,60,-96.0,Fail,0
613946,92.5,60,-47.0,Pass,1
613952,86.5,60,-36.0,Pass,1
613953,82.0,30,-31.0,Pass,1
613954,89.0,60,-22.0,Distinction,1
613966,87.5,60,-22.0,Fail,0
613972,82.5,30,-92.0,Fail,0
613981,74.0,30,-92.0,Fail,0
613988,87.5,30,-58.0,Pass,1
613993,87.5,30,-79.0,Fail,0
614013,96.5,60,-17.0,Pass,1
614025,33.0,60,-126.0,Withdrawn,0
614039,75.0,60,-52.0,Pass,1
614059,88.5,90,-17.0,Pass,1
614064,87.0,60,-16.0,Pass,1
614068,82.0,60,-16.0,Withdrawn,0
614072,86.5,60,-16.0,Pass,1
614074,92.0,70,-22.0,Pass,1
614083,92.0,60,-134.0,Fail,0
614117,82.5,60,-124.0,Pass,1
614129,54.0,30,-78.0,Fail,0
614130,85.0,60,-48.0,Pass,1
614142,49.0,30,-73.0,Fail,0
614148,79.0,60,2.0,Fail,0
614159,1.0,60,-101.0,Pass,1
614162,84.5,30,-85.0,Pass,1
614163,88.5,60,-122.0,Pass,1
614172,78.0,120,-135.0,Withdrawn,0
614176,74.0,60,-36.0,Pass,1
614181,88.0,30,-14.0,Pass,1
614204,82.5,30,-103.0,Fail,0
614212,82.5,90,-141.0,Pass,1
614217,68.0,60,-134.0,Withdrawn,0
614224,80.0,30,-8.0,Fail,0
614233,60.0,30,-71.0,Fail,0
614234,97.0,75,-67.0,Distinction,1
614241,47.0,60,-134.0,Fail,0
614245,94.0,30,-107.0,Pass,1
614249,69.0,30,-103.0,Fail,0
614263,70.0,60,-122.0,Fail,0
614265,75.5,60,-25.0,Pass,1
614300,92.0,60,-52.0,Pass,1
614345,0.0,60,-124.0,Withdrawn,0
614357,73.5,60,-141.0,Distinction,1
614381,78.0,60,-113.0,Withdrawn,0
614398,87.5,30,-45.0,Distinction,1
614406,75.0,60,-108.0,Withdrawn,0
614419,75.5,30,-67.0,Fail,0
614424,77.5,30,-82.0,Distinction,1
614458,94.5,60,-70.0,Distinction,1
614471,77.0,60,-132.0,Withdrawn,0
614477,64.0,60,-133.0,Fail,0
614495,92.0,180,4.0,Distinction,1
614546,90.0,120,-15.0,Distinction,1
614556,91.5,120,-15.0,Pass,1
614571,77.5,30,-89.0,Pass,1
614582,87.5,30,-93.0,Pass,1
614583,90.0,120,-124.0,Distinction,1
614599,81.0,90,-28.0,Fail,0
614601,90.5,60,-52.0,Pass,1
614629,93.5,60,-35.0,Distinction,1
614633,72.0,90,-66.0,Withdrawn,0
614649,41.0,60,-23.0,Fail,0
614650,35.0,60,-102.0,Withdrawn,0
614668,87.5,60,-140.0,Pass,1
614683,60.0,180,-44.0,Withdrawn,0
614693,93.5,60,-79.0,Pass,1
614728,90.0,60,-52.0,Pass,1
614730,74.0,60,-131.0,Withdrawn,0
614732,95.0,60,-52.0,Pass,1
614733,48.0,120,-72.0,Withdrawn,0
614734,87.5,60,-52.0,Fail,0
614737,64.0,60,-28.0,Fail,0
614738,91.5,60,-52.0,Distinction,1
614741,95.0,60,-52.0,Pass,1
614742,90.0,60,-52.0,Pass,1
614744,87.0,60,-52.0,Pass,1
614745,82.5,60,-52.0,Pass,1
614754,91.0,30,-45.0,Pass,1
614761,74.0,60,-67.0,Withdrawn,0
614764,85.0,60,-132.0,Pass,1
614791,85.0,60,-67.0,Pass,1
614798,71.0,30,-7.0,Pass,1
614801,74.0,120,-131.0,Fail,0
614804,82.5,90,-28.0,Withdrawn,0
614808,75.0,60,-24.0,Pass,1
614812,78.0,90,-132.0,Fail,0
614813,67.5,60,-138.0,Withdrawn,0
614844,80.0,90,-93.0,Distinction,1
614871,82.5,60,-138.0,Pass,1
614887,81.5,60,-86.0,Pass,1
614892,92.0,30,-22.0,Pass,1
614893,92.5,30,-28.0,Pass,1
614909,91.5,60,-110.0,Distinction,1
614930,75.0,60,-131.0,Withdrawn,0
614949,80.0,60,-78.0,Pass,1
614952,40.0,60,-68.0,Withdrawn,0
614973,58.5,90,-131.0,Fail,0
614984,70.0,60,-142.0,Pass,1
615001,90.0,30,-15.0,Distinction,1
615025,89.5,60,-135.0,Pass,1
615028,85.0,60,-69.0,Pass,1
615031,80.0,60,-89.0,Pass,1
615075,98.0,60,-23.0,Distinction,1
615078,90.0,30,-59.0,Distinction,1
615085,69.0,30,-108.0,Fail,0
615090,74.5,60,-23.0,Pass,1
615103,46.0,30,-108.0,Fail,0
615127,95.0,120,-12.0,Distinction,1
615148,87.0,120,-12.0,Withdrawn,0
615165,100.0,180,-43.0,Withdrawn,0
615173,79.0,60,-136.0,Fail,0
615183,95.0,60,-60.0,Withdrawn,0
615184,70.0,90,-130.0,Fail,0
615218,48.0,60,-137.0,Fail,0
615225,93.5,60,-93.0,Pass,1
615229,80.0,60,-120.0,Pass,1
615241,81.5,60,-23.0,Distinction,1
615242,71.0,30,-22.0,Fail,0
615246,30.0,60,-41.0,Fail,0
615249,97.0,180,-29.0,Pass,1
615259,84.5,120,-113.0,Pass,1
615263,100.0,60,-17.0,Withdrawn,0
615266,95.5,120,-155.0,Distinction,1
615283,50.0,30,-93.0,Fail,0
615299,87.0,60,-14.0,Distinction,1
615300,75.5,30,-106.0,Pass,1
615301,80.5,60,-14.0,Pass,1
615302,80.0,60,-14.0,Pass,1
615306,72.5,60,-14.0,Pass,1
615319,86.5,60,-74.0,Fail,0
615321,20.0,60,-40.0,Withdrawn,0
615327,67.5,30,-36.0,Pass,1
615328,78.5,60,-14.0,Withdrawn,0
615340,58.0,60,-14.0,Pass,1
615342,65.0,60,-14.0,Pass,1
615356,78.5,60,-14.0,Pass,1
615377,84.0,30,-65.0,Pass,1
615404,65.0,30,-66.0,Fail,0
615425,90.0,30,-101.0,Pass,1
615426,93.5,60,-128.0,Withdrawn,0
615429,54.0,60,-56.0,Withdrawn,0
615437,80.0,30,-64.0,Pass,1
615438,79.0,60,-96.0,Withdrawn,0
615439,73.0,60,-130.0,Pass,1
615443,75.5,60,-31.0,Pass,1
616334,53.0,90,-123.0,Fail,0
616338,79.0,30,-88.0,Pass,1
616342,92.5,120,-11.0,Pass,1
616354,46.0,120,-61.0,Fail,0
616377,88.5,120,-135.0,Fail,0
616383,93.5,60,-126.0,Distinction,1
616386,76.0,60,-78.0,Pass,1
616407,93.0,60,-34.0,Withdrawn,0
616439,64.0,30,-73.0,Fail,0
616453,92.0,60,-81.0,Fail,0
616457,84.5,30,-10.0,Pass,1
616464,79.0,60,-32.0,Fail,0
616511,86.0,60,-92.0,Distinction,1
616512,89.0,30,-82.0,Pass,1
616517,88.0,120,-23.0,Distinction,1
616526,66.5,60,-128.0,Fail,0
616536,72.5,120,-89.0,Pass,1
616542,70.0,70,-40.0,Pass,1
616595,70.0,30,-25.0,Pass,1
616613,70.0,60,-128.0,Withdrawn,0
616629,72.5,30,-82.0,Pass,1
616646,75.5,120,-46.0,Withdrawn,0
616658,82.0,30,-18.0,Pass,1
616660,1.0,60,-37.0,Pass,1
616670,82.5,60,-114.0,Pass,1
616672,90.0,90,-106.0,Pass,1
616688,86.5,90,-117.0,Distinction,1
616700,93.0,30,-22.0,Withdrawn,0
616706,85.5,30,-47.0,Distinction,1
616708,96.0,30,-45.0,Fail,0
616727,84.0,30,-17.0,Pass,1
616728,59.0,30,-85.0,Fail,0
616735,88.5,120,-9.0,Pass,1
616739,75.5,60,-108.0,Fail,0
616742,76.0,30,-80.0,Distinction,1
616789,78.5,30,-38.0,Fail,0
616794,73.5,60,-107.0,Fail,0
616831,73.5,60,-128.0,Pass,1
616851,90.0,30,-82.0,Pass,1
616862,35.0,60,-150.0,Withdrawn,0
616866,93.0,30,-11.0,Pass,1
616870,80.5,60,-53.0,Pass,1
616909,73.0,120,-79.0,Fail,0
616912,89.0,60,-144.0,Distinction,1
616913,73.0,60,-117.0,Pass,1
616914,86.5,60,-48.0,Pass,1
616919,87.5,60,-100.0,Distinction,1
616927,96.0,30,-120.0,Fail,0
616952,56.0,60,-124.0,Pass,1
617010,69.5,60,-102.0,Withdrawn,0
617012,93.5,60,-114.0,Pass,1
617014,80.5,120,-126.0,Pass,1
617018,68.0,60,-53.0,Fail,0
617053,82.0,60,-100.0,Fail,0
617114,65.0,30,-28.0,Fail,0
617116,92.5,60,-5.0,Pass,1
617119,80.5,60,-14.0,Pass,1
617126,75.0,60,-87.0,Withdrawn,0
617130,87.5,120,-31.0,Pass,1
617133,84.0,30,-28.0,Fail,0
617134,93.0,60,-82.0,Withdrawn,0
617146,84.5,60,-75.0,Fail,0
617147,71.5,60,-74.0,Fail,0
617150,60.0,90,-7.0,Withdrawn,0
617190,67.5,60,-100.0,Pass,1
617201,78.0,90,-106.0,Pass,1
617225,89.5,60,-130.0,Pass,1
617238,82.5,30,-72.0,Fail,0
617249,65.0,120,-101.0,Withdrawn,0
617265,53.0,60,-124.0,Withdrawn,0
617287,80.0,60,-34.0,Fail,0
617296,80.5,60,-128.0,Fail,0
617297,100.0,60,-58.0,Withdrawn,0
617309,53.0,60,-53.0,Fail,0
617318,88.0,60,-109.0,Pass,1
617327,61.0,60,-108.0,Withdrawn,0
617331,60.0,60,-22.0,Fail,0
617332,68.0,120,-30.0,Fail,0
617343,80.0,90,-100.0,Withdrawn,0
617348,88.0,30,-51.0,Pass,1
617355,81.0,60,-97.0,Pass,1
617358,94.5,60,-123.0,Withdrawn,0
617365,96.0,60,-71.0,Pass,1
617382,94.0,60,-124.0,Pass,1
617391,81.5,30,-74.0,Pass,1
617416,56.0,30,-72.0,Pass,1
617418,39.0,30,-129.0,Fail,0
617436,82.0,90,-129.0,Withdrawn,0
617437,82.0,60,-123.0,Withdrawn,0
617442,93.0,60,-90.0,Pass,1
617455,88.0,30,-22.0,Pass,1
617470,90.0,30,-80.0,Distinction,1
617472,84.0,120,-5.0,Pass,1
617521,100.0,60,-136.0,Pass,1
617525,100.0,60,-85.0,Pass,1
617530,100.0,60,-10.0,Pass,1
617531,64.0,120,-45.0,Pass,1
617534,84.0,60,-123.0,Pass,1
617535,36.0,60,-86.0,Fail,0
617543,76.0,120,-123.0,Withdrawn,0
617556,65.0,60,-82.0,Withdrawn,0
617560,72.5,120,-129.0,Pass,1
617564,43.0,60,-22.0,Fail,0
617576,87.5,60,-80.0,Pass,1
617578,83.5,30,-11.0,Distinction,1
617580,85.5,60,-34.0,Pass,1
617611,67.5,30,-88.0,Fail,0
617619,70.0,120,-15.0,Fail,0
617678,87.0,60,-29.0,Pass,1
617699,66.0,60,-118.0,Pass,1
617700,92.5,30,-60.0,Distinction,1
617714,43.0,60,-92.0,Withdrawn,0
617717,45.0,60,-120.0,Fail,0
617734,75.5,60,-99.0,Pass,1
617740,83.5,60,-53.0,Pass,1
617745,84.0,60,-50.0,Pass,1
617751,78.0,60,-103.0,Pass,1
617764,78.5,75,-47.0,Pass,1
617771,45.0,60,-102.0,Withdrawn,0
617781,53.5,90,-57.0,Pass,1
617783,77.0,60,-30.0,Fail,0
617792,86.0,60,-88.0,Pass,1
617801,76.0,60,-40.0,Pass,1
617805,82.5,60,-118.0,Pass,1
617811,100.0,120,-127.0,Withdrawn,0
617813,63.0,60,-64.0,Pass,1
